Name,AvgCyclomaticModified,AvgCyclomatic,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
SaveParticipantPreferencePage.java,1,1,1,1,3,0,3,0,5,5,0,5,0,0,5,0,70,10,30,19,7,32,13,19,14,5,1,1,1,1.07,5,5,5,5
SaveParticipantRegistry.java,1,1,1,1,8,0,7,0,13,12,1,13,0,2,0,11,226,33,114,49,57,80,68,92,54,38,5,5,5,0.7,24,24,24,17
ScopeAnalyzer.java,3,3,4,2,12,0,11,0,52,44,19,52,2,16,0,34,851,103,688,212,399,69,346,526,211,315,18,18,19,0.1,179,171,208,147
ScriptingMessages.java,1,1,1,1,2,0,2,0,1,1,0,1,0,1,0,0,102,43,48,44,2,12,42,44,43,1,1,1,1,0.25,1,1,1,1
ScrollLockAction.java,1,1,1,1,7,0,7,1,2,2,1,2,0,0,0,2,46,8,22,8,11,19,13,16,7,9,1,1,1,0.86,2,2,2,2
ScrolledPageContent.java,1,1,1,1,5,1,4,0,4,4,1,4,0,0,0,4,55,16,29,14,11,10,19,24,14,10,1,1,1,0.34,4,4,4,4
SealPackagesFilter.java,2,2,3,2,7,0,6,0,2,2,1,2,0,0,0,2,50,9,23,12,8,18,12,17,11,6,3,3,6,0.78,4,4,7,4
Search.java,1,1,1,1,6,0,4,1,60,59,0,60,0,0,0,60,471,104,286,26,204,81,47,109,83,26,4,4,4,0.28,63,63,63,60
SearchBrokenNLSKeysUtil.java,1,1,1,1,4,0,4,0,1,0,0,1,0,0,0,1,28,7,11,8,2,10,7,9,8,1,1,1,1,0.91,1,1,1,1
SearchEngine.java,2,2,2,1,10,0,9,0,13,12,2,13,0,5,0,8,221,29,150,59,89,47,87,123,62,61,7,7,8,0.31,35,35,38,15
SearchInDialog.java,1,2,2,1,9,0,9,0,13,13,5,13,1,4,5,3,253,32,149,58,86,77,94,118,58,60,7,4,7,0.52,26,23,27,13
SearchLabelProvider.java,2,2,2,1,9,0,8,0,19,19,5,19,1,4,7,7,272,47,209,84,116,21,127,173,85,88,7,7,9,0.1,48,48,51,31
SearchMessages.java,1,1,1,1,3,0,2,1,1,1,0,1,0,1,0,0,332,19,302,298,2,12,296,298,297,1,1,1,1,0.04,1,1,1,1
SearchParticipantDescriptor.java,1,1,1,1,6,0,5,0,7,7,2,7,0,0,4,3,90,17,56,27,26,21,31,43,27,16,4,4,4,0.38,11,11,11,10
SearchParticipantRecord.java,1,1,1,1,3,0,3,0,3,3,2,3,0,0,0,3,39,4,17,8,5,18,9,13,8,5,1,1,1,1.06,3,3,3,3
SearchParticipantsExtensionPoint.java,2,2,2,1,9,0,9,0,6,4,1,6,0,2,0,4,99,14,69,28,37,16,41,57,30,27,6,6,7,0.23,15,15,16,11
SearchResultGroup.java,1,1,2,1,6,0,6,0,7,6,2,7,0,0,0,7,83,14,59,26,26,14,39,52,27,25,5,5,5,0.24,13,13,14,7
SearchResultUpdater.java,3,3,3,1,9,0,8,0,12,12,1,12,0,6,0,6,163,21,124,44,65,18,67,103,50,53,9,9,9,0.15,36,36,37,16
SearchScopeAction.java,1,1,1,1,2,0,2,0,5,5,1,5,0,0,0,5,58,9,19,12,5,30,12,15,11,4,1,1,1,1.58,5,5,5,5
SearchScopeActionGroup.java,2,2,2,1,10,0,9,0,25,25,7,25,0,11,6,8,368,53,269,90,156,51,153,214,96,118,5,5,6,0.19,62,60,65,32
SearchScopeProjectAction.java,2,2,2,1,9,0,9,0,4,4,1,4,0,0,0,4,86,11,51,23,24,25,30,39,22,17,3,3,3,0.49,8,8,8,4
SearchScopeWorkingSetAction.java,1,1,1,1,3,0,3,0,5,5,1,5,0,0,0,5,66,11,30,16,8,25,15,21,13,8,1,1,1,0.83,5,5,5,5
SearchScopeWorkspaceAction.java,1,1,1,1,3,0,3,0,4,4,1,4,0,0,0,4,55,8,25,14,7,22,12,17,11,6,1,1,1,0.88,4,4,4,4
SearchUtil.java,2,2,3,1,10,0,9,0,14,0,0,14,1,6,0,7,254,34,173,69,96,53,102,140,74,66,7,7,9,0.31,37,37,49,16
SearchUtil.java,4,4,4,1,15,0,14,0,6,0,0,6,1,2,0,3,141,16,105,39,63,23,69,95,44,51,8,8,8,0.22,25,25,27,6
SearchUtils.java,2,2,2,2,7,0,6,0,4,0,0,4,0,0,0,4,75,8,37,18,19,30,21,31,18,13,5,5,7,0.81,9,9,11,8
SelectAllAction.java,2,2,2,1,7,0,7,0,5,5,1,5,0,2,0,3,93,13,53,23,23,28,33,44,23,21,4,4,4,0.53,10,10,10,5
SelectFieldModeAction.java,2,2,2,1,8,0,7,1,3,3,2,3,0,0,0,3,59,8,32,11,16,20,18,25,10,15,4,4,4,0.63,6,6,6,3
SelectWorkingSetAction.java,2,2,2,1,10,0,9,0,2,2,1,2,0,0,0,2,51,5,29,12,12,17,16,21,11,10,3,3,3,0.59,4,4,4,2
SelectWorkingSetAction.java,2,2,2,1,8,0,8,0,5,5,3,5,0,2,0,3,90,12,59,27,28,19,36,47,26,21,4,4,5,0.32,10,10,11,7
Selection.java,1,1,1,1,5,0,5,0,16,14,3,16,0,0,1,15,163,27,94,43,53,43,54,77,42,35,4,4,4,0.46,22,22,30,22
SelectionActionMessages.java,1,1,1,1,3,0,2,1,1,1,0,1,0,1,0,0,48,7,25,22,2,16,20,22,21,1,1,1,1,0.64,1,1,1,1
SelectionAnalyzer.java,1,1,1,1,5,0,5,0,17,17,4,17,0,1,7,9,144,26,100,34,48,18,48,77,33,44,6,6,6,0.18,28,28,33,21
SelectionAwareSourceRangeComputer.java,3,3,4,1,22,2,19,0,3,3,5,3,0,1,0,2,106,16,79,35,48,12,55,67,34,33,6,6,7,0.15,11,11,12,5
SelectionButtonDialogField.java,2,2,2,1,7,0,7,0,16,16,4,16,0,2,1,13,215,29,128,36,63,58,63,96,36,60,6,6,7,0.45,32,32,33,19
SelectionButtonDialogFieldGroup.java,2,2,3,1,12,0,11,0,15,15,8,15,0,2,1,12,279,41,186,58,107,52,111,151,61,90,6,6,7,0.28,41,41,51,17
SelectionConverter.java,2,2,2,1,9,0,8,0,22,2,1,22,0,3,0,19,358,39,217,83,124,102,119,176,84,92,7,7,7,0.47,55,55,55,39
SelectionDispatchAction.java,1,1,1,1,4,0,4,0,20,20,2,20,0,2,2,16,284,28,101,37,41,155,44,73,36,37,4,4,4,1.53,28,28,28,20
SelectionHistory.java,1,1,1,1,5,0,5,0,10,10,5,10,0,0,0,10,87,16,61,25,27,10,35,49,26,23,2,2,2,0.16,13,13,13,10
SelectionListenerWithASTManager.java,2,2,2,1,10,0,10,0,14,13,7,14,0,1,1,12,231,31,158,54,77,42,80,119,58,61,6,6,7,0.27,33,33,35,19
SelectionProviderMediator.java,1,1,1,1,5,0,5,0,19,19,4,19,3,3,0,13,209,30,128,51,53,52,66,101,55,46,3,3,3,0.41,32,32,32,21
SelectionTransferDragAdapter.java,1,1,1,1,3,0,3,0,1,1,0,1,0,0,0,1,22,4,8,5,1,10,4,6,5,1,1,1,1,1.25,1,1,1,1
SelectionTransferDropAdapter.java,2,2,2,2,9,1,8,0,23,23,6,23,0,12,4,7,342,61,244,82,137,37,133,191,78,113,9,7,9,0.15,64,61,65,50
SelectionUtil.java,4,4,4,2,16,1,14,1,4,1,0,4,0,0,0,4,124,15,71,28,39,38,42,59,31,28,10,10,12,0.54,16,16,18,8
SelfEncapsulateFieldAction.java,2,2,2,1,8,0,8,0,8,8,1,8,0,0,0,8,184,21,97,39,45,68,51,72,34,38,5,5,6,0.7,20,20,21,14
SelfEncapsulateFieldInputPage.java,1,1,1,1,13,1,11,0,25,25,7,25,0,15,0,10,407,69,326,108,222,16,231,272,119,153,4,4,4,0.05,41,41,43,25
SelfEncapsulateFieldRefactoring.java,3,3,3,1,13,0,13,0,46,43,17,46,0,20,0,26,858,80,751,282,488,45,472,607,282,325,12,12,18,0.06,138,138,159,85
SelfEncapsulateFieldWizard.java,1,1,1,1,4,0,4,0,2,2,0,2,0,0,1,1,34,7,17,10,5,11,10,13,9,4,1,1,1,0.65,2,2,2,2
SelfEncapsulateRefactoringContribution.java,1,1,1,1,3,0,3,0,3,3,0,3,0,0,0,3,53,9,26,18,5,18,15,19,15,4,1,1,1,0.69,3,3,3,3
SemanticHighlighting.java,1,1,1,1,2,0,2,0,13,12,0,13,0,2,0,11,134,21,38,21,12,76,22,31,21,10,3,3,3,2,15,15,15,15
SemanticHighlightingManager.java,2,2,2,1,9,1,8,0,37,37,16,37,0,13,0,24,638,93,371,121,218,176,211,303,121,182,14,14,15,0.47,83,83,95,51
SemanticHighlightingPresenter.java,2,2,3,1,12,1,10,0,36,36,7,36,0,18,0,18,775,90,424,145,286,264,240,344,151,193,15,15,21,0.62,104,104,117,50
SemanticHighlightingReconciler.java,3,3,3,1,13,1,11,0,24,24,18,24,0,9,2,13,539,67,330,113,197,142,193,274,114,160,10,10,14,0.43,73,73,88,46
SemanticHighlightings.java,1,1,1,1,5,0,4,0,185,171,0,185,0,11,0,174,2294,280,1151,533,500,893,431,711,373,338,7,7,15,0.78,256,256,336,239
SemanticToken.java,1,1,1,1,5,0,5,0,7,7,6,7,3,0,0,4,116,15,50,19,23,51,29,40,19,21,3,3,3,1.02,11,11,11,7
Separator.java,1,1,1,1,5,0,4,0,7,6,2,7,0,0,1,6,95,15,46,20,19,34,26,35,18,17,2,2,2,0.74,8,8,8,7
SequenceCharacterIterator.java,1,1,1,1,5,0,5,0,14,14,4,14,0,1,0,13,168,21,82,23,43,65,36,59,22,37,4,4,5,0.79,22,22,25,14
SerialVersionDefaultOperation.java,1,1,1,1,7,1,6,0,3,3,0,3,0,0,2,1,75,13,32,17,14,31,19,25,15,10,2,2,2,0.97,5,5,5,3
SerialVersionHashOperation.java,2,2,3,1,13,0,12,0,24,10,1,24,0,14,2,8,440,48,332,124,197,68,197,268,135,133,9,9,12,0.2,70,70,82,43
SerialVersionSubProcessor.java,1,1,1,1,7,0,6,0,5,3,1,5,0,1,0,4,100,15,57,28,21,28,34,44,27,17,2,2,2,0.49,8,8,8,5
SetFilterWizardPage.java,1,1,1,1,8,0,7,0,26,26,8,26,0,8,6,12,351,63,255,114,134,34,158,203,112,91,5,5,5,0.13,42,42,42,26
SettingsProperty.java,1,1,1,1,4,0,4,0,7,7,1,7,0,0,0,7,79,11,40,20,16,29,16,26,15,11,3,3,4,0.72,9,9,10,9
SharableParticipants.java,1,1,1,1,3,0,3,1,2,2,1,2,2,0,0,0,48,5,13,8,3,32,7,10,8,2,1,1,1,2.46,2,2,2,2
SharedASTProvider.java,1,1,1,1,3,0,2,0,4,3,1,4,0,2,0,2,135,16,28,19,6,94,15,21,18,3,1,1,1,3.36,4,4,4,4
SharedImages.java,1,1,1,1,2,0,2,0,3,3,0,3,0,0,0,3,41,8,14,8,2,19,6,10,8,2,1,1,1,1.36,3,3,3,3
ShowActionGroup.java,1,1,1,1,5,0,5,0,10,10,3,10,0,4,0,6,141,19,71,33,28,52,40,55,30,25,2,2,2,0.73,14,14,14,10
ShowElementInPackageViewHandler.java,1,1,1,1,9,3,6,0,1,1,0,1,0,0,0,1,40,10,15,11,5,16,11,13,11,2,1,1,1,1.07,1,1,1,1
ShowElementInTypeHierarchyViewHandler.java,2,2,2,1,12,4,8,0,1,1,0,1,0,0,0,1,45,11,19,13,7,16,14,17,13,4,2,2,2,0.84,2,2,2,1
ShowInBreadcrumbAction.java,1,1,1,1,6,0,5,0,3,3,1,3,0,1,0,2,65,12,28,15,11,25,18,23,14,9,2,2,2,0.89,4,4,4,3
ShowInNavigatorViewAction.java,2,2,2,1,7,0,7,0,10,9,1,10,0,3,0,7,181,24,103,45,48,54,55,79,41,38,7,7,8,0.52,24,24,25,17
ShowInPackageViewAction.java,1,1,1,1,5,0,5,0,9,8,1,9,0,2,0,7,139,17,68,32,28,54,37,52,28,24,3,3,3,0.79,14,14,14,9
ShowInheritedMembersAction.java,1,1,1,1,7,1,6,0,3,3,1,3,0,0,0,3,60,12,26,11,11,23,16,20,11,9,1,1,1,0.88,3,3,3,3
ShowNextFailureAction.java,1,1,1,1,5,0,5,1,2,2,1,2,0,0,0,2,32,5,17,7,7,13,10,13,6,7,1,1,1,0.76,2,2,2,2
ShowPreviousFailureAction.java,1,1,1,1,5,0,5,1,2,2,1,2,0,0,0,2,32,5,17,7,7,13,10,13,6,7,1,1,1,0.76,2,2,2,2
ShowQualifiedTypeNamesAction.java,1,1,1,1,7,1,6,0,3,3,1,3,0,0,0,3,55,12,27,12,11,17,17,21,12,9,1,1,1,0.63,3,3,3,3
ShowRefactoringHistoryAction.java,1,1,1,1,9,0,8,0,7,6,1,7,0,1,1,5,129,17,70,33,33,42,42,54,34,20,4,4,4,0.6,11,11,11,9
ShowRefactoringHistoryAction.java,1,1,1,1,4,0,3,0,4,4,1,4,0,0,0,4,60,8,22,12,6,30,10,16,12,4,2,2,2,1.36,5,5,5,4
ShowRefactoringHistoryControl.java,1,1,1,1,6,0,5,0,15,15,2,15,0,0,10,5,212,25,105,38,59,82,67,88,38,50,3,3,4,0.78,20,20,21,15
ShowRefactoringHistoryWizard.java,1,1,1,1,7,0,7,0,5,5,3,5,0,0,0,5,100,14,47,21,24,40,31,39,21,18,2,2,2,0.85,7,7,7,5
ShowRefactoringHistoryWizardPage.java,1,1,1,1,13,1,11,0,11,11,2,11,0,0,4,7,179,26,118,50,73,37,85,101,56,45,3,3,3,0.31,15,15,15,11
ShowSearchInDialogAction.java,1,1,1,1,5,0,5,0,3,3,2,3,0,0,0,3,61,7,25,12,9,29,14,19,11,8,2,2,3,1.16,4,4,5,3
SignatureUtil.java,3,3,4,3,14,1,12,0,12,1,0,12,0,3,0,9,320,39,158,47,115,126,92,135,50,85,9,9,11,0.8,44,42,49,38
SimilarElement.java,1,1,1,1,3,0,3,0,8,8,4,8,0,0,0,8,84,11,41,18,14,32,19,29,16,13,2,2,4,0.78,9,9,11,8
SimilarElementsRequestor.java,3,3,3,1,16,1,15,0,12,8,3,12,0,8,0,4,273,37,209,68,134,33,128,170,70,100,6,6,6,0.16,38,38,40,18
SimpleExpressionFragment.java,1,1,1,1,4,0,4,0,3,3,0,3,1,0,0,2,33,4,19,9,6,10,9,14,9,5,2,2,3,0.53,4,4,5,3
SimpleFragment.java,1,1,1,1,4,0,4,0,10,10,1,10,1,0,0,9,88,17,60,25,25,11,28,44,22,22,4,4,4,0.18,15,15,18,13
SimpleJavaSourceViewerConfiguration.java,1,1,1,1,3,0,3,0,13,13,1,13,0,0,0,13,157,21,71,40,17,65,29,44,28,16,2,2,2,0.92,14,14,14,13
SimpleLineReader.java,2,2,4,2,14,1,12,1,3,2,2,3,0,0,0,3,72,11,47,17,26,18,27,36,17,19,6,6,9,0.38,8,8,13,7
SimpleSelectionProvider.java,1,1,1,1,4,0,3,0,5,5,2,5,0,0,0,5,75,11,29,16,8,35,18,25,17,8,2,2,2,1.21,6,6,6,5
SimpleTypeConstraint.java,1,1,1,1,3,0,3,0,11,11,3,11,1,0,0,10,79,14,46,18,16,22,21,33,17,16,1,1,1,0.48,11,11,11,11
SingleTokenJavaScanner.java,1,1,1,1,4,0,4,0,3,3,1,3,0,0,2,1,55,14,22,12,6,19,12,16,10,6,1,1,1,0.86,3,3,3,3
SingletonTypeSet.java,1,1,1,1,4,0,4,0,23,23,2,23,0,0,1,22,202,27,116,48,47,63,41,70,33,37,3,3,4,0.54,28,28,29,27
SmartBackspaceManager.java,2,2,2,1,9,0,8,0,17,17,10,17,0,10,0,7,278,34,167,60,90,77,98,134,65,69,7,7,8,0.46,35,35,38,20
SmartSemicolonAutoEditStrategy.java,4,4,6,4,21,3,17,1,29,5,2,29,0,26,1,2,1019,139,532,125,396,377,267,407,123,284,18,18,24,0.71,141,141,190,125
SmartTypingConfigurationBlock.java,1,1,1,1,14,2,12,0,16,16,1,16,0,11,0,5,297,61,201,69,135,38,139,163,72,91,4,4,5,0.19,23,23,24,21
SmartTypingPreferencePage.java,1,1,1,1,3,0,3,0,5,5,0,5,0,0,5,0,63,10,28,17,6,26,11,17,12,5,1,1,1,0.93,5,5,5,5
SnippetFinder.java,2,2,2,2,7,0,7,0,25,23,8,25,0,6,1,18,279,26,228,89,119,26,123,178,83,95,8,8,12,0.11,56,53,67,50
SnippetPreview.java,1,1,1,1,6,0,6,0,7,7,4,7,0,0,1,6,100,24,65,31,27,13,40,51,30,21,4,4,4,0.2,10,10,10,10
SortAction.java,1,1,1,1,4,0,4,0,4,4,2,4,0,0,0,4,40,7,23,10,8,10,11,16,10,6,1,1,1,0.43,4,4,4,4
SortByDefiningTypeAction.java,1,1,1,1,7,1,6,0,3,3,1,3,0,0,0,3,59,12,26,11,11,22,16,20,11,9,1,1,1,0.85,3,3,3,3
SortMembersAction.java,3,3,3,2,11,0,11,0,12,12,1,12,0,6,0,6,270,33,178,73,92,61,90,127,68,59,8,8,8,0.34,37,37,41,34
SortMembersCleanUp.java,2,2,3,1,13,1,11,1,8,7,1,8,0,1,0,7,180,35,119,47,64,37,68,91,43,48,5,5,5,0.31,22,22,24,13
SortMembersFix.java,2,2,2,2,9,2,7,0,2,1,0,2,0,0,0,2,51,13,27,18,10,11,19,24,18,6,3,3,4,0.41,4,4,5,4
SortMembersMessageDialog.java,1,1,1,1,10,1,9,0,11,11,3,11,0,1,4,6,196,35,132,56,77,32,99,112,53,59,2,2,2,0.24,12,12,12,11
SortMembersOperation.java,2,4,4,3,19,1,16,0,11,11,6,11,0,6,0,5,318,44,224,88,129,52,120,153,89,64,21,14,23,0.23,47,31,49,39
SortableRefactoringHistoryControl.java,1,1,1,1,8,0,7,0,27,27,6,27,0,0,13,14,392,46,239,82,151,108,159,200,85,115,4,4,4,0.45,40,40,41,27
SortingLabelProvider.java,3,3,3,1,10,0,9,0,6,6,1,6,0,1,0,5,108,19,76,31,45,14,40,59,27,32,4,4,4,0.18,18,18,19,6
SourceActionDialog.java,1,1,1,1,10,0,9,0,52,52,18,52,0,8,18,26,706,114,514,185,324,90,335,419,190,229,11,11,11,0.18,89,87,92,60
SourceAnalyzer.java,1,1,2,1,7,0,7,0,52,52,21,52,0,8,0,44,532,36,475,199,231,21,242,345,175,170,13,13,14,0.04,100,100,109,63
SourceAttachmentBlock.java,3,3,3,2,19,1,16,0,29,27,19,29,0,17,0,12,737,106,553,174,361,82,352,450,176,274,15,15,15,0.15,101,101,109,58
SourceAttachmentDialog.java,1,1,1,1,4,0,4,0,8,8,1,8,0,0,4,4,120,18,51,28,17,51,29,38,25,13,1,1,1,1,8,8,8,8
SourceAttachmentPropertyPage.java,2,2,3,2,15,1,14,0,9,9,4,9,0,3,2,4,243,36,175,82,94,34,116,142,78,64,7,7,10,0.19,26,26,29,22
SourceChangeListener.java,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,18,3,5,4,0,10,3,4,4,0,1,1,1,2,1,1,1,1
SourceContainerDialog.java,2,2,2,2,9,0,9,0,6,5,0,6,0,1,0,5,116,18,83,35,39,15,45,62,33,29,4,4,4,0.18,14,14,14,14
SourceContainerWorkbookPage.java,3,3,3,1,12,0,11,0,40,37,13,40,0,15,7,18,673,97,535,186,326,49,294,417,191,226,13,13,13,0.09,128,128,140,64
SourceCreationOperation.java,1,1,2,1,6,0,6,0,3,3,0,3,0,0,2,1,83,9,33,19,11,42,19,25,17,8,3,3,5,1.27,5,5,7,3
SourceFirstPackageSelectionDialogField.java,2,2,2,1,12,0,11,0,13,13,3,13,0,4,0,9,212,37,164,67,87,14,96,126,65,61,4,4,4,0.09,27,27,27,24
SourceFolderSelectionDialogButtonField.java,2,2,2,1,8,0,7,0,9,9,3,9,0,2,0,7,134,22,91,42,41,22,54,72,42,30,6,6,7,0.24,18,18,19,14
SourcePositionComparator.java,10,10,12,10,37,5,32,0,2,2,0,2,0,1,0,1,115,16,80,27,53,19,43,65,26,39,16,16,20,0.24,21,21,25,20
SourceProvider.java,2,2,2,1,10,0,10,0,53,53,11,53,0,20,0,33,733,71,622,256,371,42,383,508,268,240,10,10,11,0.07,134,133,145,75
SourceRange.java,1,1,1,1,3,0,3,0,15,13,2,15,0,0,0,15,127,20,65,28,22,44,27,44,25,19,2,2,3,0.68,16,16,19,15
SourceRangeFactory.java,1,1,1,1,3,0,3,0,2,0,0,2,0,0,0,2,29,6,13,8,2,10,7,10,8,2,1,1,1,0.77,2,2,2,2
SourceReferenceUtil.java,2,2,2,1,8,0,7,0,7,2,0,7,0,2,0,5,89,14,64,26,32,11,36,52,28,24,4,4,4,0.17,15,15,15,11
SourceView.java,2,2,2,1,12,1,10,0,26,26,9,26,0,4,12,10,544,82,328,132,182,142,189,249,121,128,9,9,15,0.43,56,56,67,37
SourceViewerInformationControl.java,1,1,1,1,8,0,7,0,36,34,13,36,0,4,1,31,573,71,314,120,181,191,205,262,124,138,6,6,8,0.61,60,60,69,41
SpecificContentAssistAction.java,2,2,2,1,9,1,7,0,8,8,3,8,0,4,0,4,162,27,87,41,45,49,56,74,40,34,4,4,5,0.56,17,17,18,14
SpecificContentAssistExecutor.java,2,2,3,1,17,0,17,0,2,2,1,2,0,0,0,2,86,11,47,23,27,28,37,44,25,19,4,4,6,0.6,5,5,7,2
SpellCheckEngine.java,3,3,4,2,15,2,13,0,20,12,4,20,0,5,0,15,502,84,304,100,202,122,185,256,105,151,10,10,11,0.4,74,74,84,50
SpellCheckIterator.java,3,3,4,1,12,2,9,0,19,19,12,19,0,0,10,9,428,86,208,55,135,136,119,177,59,118,19,19,33,0.65,57,57,76,33
SpellEvent.java,1,1,1,1,3,0,3,0,7,7,6,7,0,0,1,6,109,16,36,16,12,57,20,28,16,12,1,1,1,1.58,7,7,7,7
SpellingConfigurationBlock.java,2,2,2,1,17,2,14,0,26,19,8,26,0,3,13,10,692,120,437,153,317,143,321,379,154,225,6,6,11,0.33,59,59,73,28
SpellingEngine.java,1,1,1,1,4,0,4,0,5,5,4,5,1,0,1,3,105,17,43,25,13,45,27,36,25,11,3,3,3,1.05,8,8,8,5
SpellingPreferenceBlock.java,1,1,1,1,3,0,3,0,12,12,4,12,0,0,0,12,124,24,55,26,15,45,25,40,26,14,1,1,3,0.82,12,12,14,12
StandardJavaElementContentProvider.java,2,2,3,2,9,0,8,0,26,25,2,26,0,0,12,14,507,49,251,76,148,207,123,196,80,116,10,10,13,0.82,72,72,89,57
StandardType.java,1,2,2,1,5,0,4,0,11,11,0,11,0,1,3,7,97,20,67,27,31,13,28,41,18,23,14,2,14,0.19,24,12,25,11
StatementAnalyzer.java,2,2,3,1,9,0,9,0,18,15,3,18,0,2,7,9,277,26,211,87,109,42,117,166,85,81,6,6,9,0.2,50,50,62,28
StatementRewrite.java,2,2,2,1,11,0,10,1,2,2,0,2,0,0,1,1,58,7,33,18,13,18,23,29,19,10,4,4,4,0.55,5,5,5,2
StaticImportResolver.java,1,1,1,1,6,0,6,0,4,4,0,4,0,0,1,3,68,9,34,16,13,26,17,24,15,9,4,4,4,0.76,7,7,7,4
StaticsFilter.java,1,1,1,1,3,0,3,0,1,1,0,1,0,0,0,1,25,3,7,4,1,15,3,5,4,1,1,1,1,2.14,1,1,1,1
StatusBarUpdater.java,3,3,3,2,10,0,10,0,5,5,2,5,0,2,1,2,113,20,76,36,41,18,45,61,35,26,10,10,11,0.24,15,15,17,13
StatusContextViewerDescriptor.java,1,1,1,1,3,0,3,0,4,3,0,4,0,0,1,3,39,8,21,11,7,12,10,15,11,4,1,1,1,0.57,4,4,4,4
StatusInfo.java,1,1,1,1,4,0,4,0,19,19,2,19,0,0,0,19,198,24,91,29,43,90,44,68,28,40,5,5,5,0.99,23,23,23,19
StatusUtil.java,3,3,4,1,14,0,14,0,3,0,0,3,0,0,0,3,89,6,50,11,32,33,27,37,12,25,5,4,6,0.66,11,9,13,5
StorageLabelProvider.java,3,3,4,2,13,1,11,0,6,6,3,6,0,3,0,3,144,23,90,36,52,31,51,74,33,41,11,11,13,0.34,22,22,24,16
StringBuilderChainGenerator.java,2,2,3,1,10,0,10,0,6,6,2,6,0,0,6,0,122,12,79,27,46,31,46,63,25,38,4,4,5,0.39,16,16,18,6
StringBuilderGenerator.java,2,2,2,1,10,0,10,0,6,6,3,6,0,0,6,0,132,13,85,38,46,38,57,71,35,36,4,4,5,0.45,15,15,16,6
StringButtonDialogField.java,1,1,1,1,6,0,6,0,11,10,4,11,0,0,2,9,145,22,83,32,40,41,49,64,31,33,2,2,3,0.49,14,14,17,11
StringButtonStatusDialogField.java,1,1,1,1,8,0,8,0,11,11,4,11,0,0,2,9,185,22,112,37,61,52,62,84,33,51,4,4,4,0.46,21,21,21,11
StringCleanUp.java,2,2,2,1,7,1,6,0,11,11,0,11,0,2,2,7,163,28,99,42,51,39,48,72,36,36,5,5,5,0.39,24,24,26,15
StringConcatenationGenerator.java,1,1,2,1,7,0,7,0,12,12,3,12,0,3,5,4,163,25,108,42,57,32,61,84,38,46,4,4,6,0.3,22,22,26,14
StringDialogField.java,1,1,1,1,6,0,6,0,16,15,4,16,0,1,3,12,207,30,119,39,57,59,60,86,35,51,3,3,3,0.5,25,25,26,16
StringFix.java,4,4,5,1,15,0,14,0,10,5,3,10,0,3,0,7,238,29,179,68,107,35,112,153,74,79,12,12,14,0.2,41,41,50,19
StringFormatGenerator.java,4,4,4,1,13,0,13,2,5,5,2,5,0,0,5,0,130,12,90,35,52,42,57,78,30,48,10,10,11,0.47,20,20,21,5
StringMatcher.java,5,5,6,4,20,1,18,1,13,13,10,13,0,2,4,7,384,32,251,60,182,110,137,209,63,146,18,18,24,0.44,72,70,85,52
Strings.java,2,2,2,1,8,0,8,0,2,1,0,2,0,1,0,1,38,4,18,7,11,16,10,15,7,8,3,3,4,0.89,4,4,5,2
Strings.java,2,2,2,1,8,0,8,0,36,1,1,36,0,3,0,33,630,58,314,99,202,266,181,271,113,158,10,10,10,0.85,93,93,94,65
StructureSelectEnclosingAction.java,1,1,1,1,5,0,4,0,3,3,0,3,1,0,0,2,51,9,26,15,8,16,16,21,14,7,2,2,3,0.62,4,4,5,3
StructureSelectHistoryAction.java,1,1,1,1,8,0,8,0,3,3,2,3,0,0,0,3,58,10,38,16,17,10,24,30,15,15,2,2,2,0.26,4,4,4,3
StructureSelectNextAction.java,2,2,2,2,8,0,8,0,7,5,2,7,1,2,1,3,103,13,74,34,40,16,42,59,32,27,6,6,7,0.22,15,15,18,14
StructureSelectPreviousAction.java,2,2,2,2,8,0,8,0,7,5,2,7,1,2,1,3,107,14,77,34,42,16,43,61,32,29,6,6,7,0.21,16,16,19,15
StructureSelectionAction.java,1,1,2,1,7,0,7,0,13,6,2,13,4,2,5,2,184,29,126,57,68,36,77,102,57,45,5,5,8,0.29,24,24,27,21
StubCreationOperation.java,1,1,1,1,5,0,5,0,4,4,1,4,0,0,2,2,102,11,40,23,14,51,24,31,21,10,2,2,4,1.27,5,5,7,4
StubCreator.java,5,6,7,2,23,0,23,3,17,17,2,17,0,2,13,2,486,32,424,93,315,88,256,361,107,254,20,20,25,0.21,105,97,124,36
StubTypeContext.java,1,1,1,1,3,0,3,0,4,4,3,4,0,0,0,4,39,8,21,10,6,10,11,16,10,6,1,1,1,0.48,4,4,4,4
